"subject","block","trial","rsi","blocktime","rt","transcode","current","other","block_c","difference"
"49",1,53,1100,237.074,1240,1,"0","0",-5,0
"49",1,54,1100,237.074,800,1,"1","1",-5,2
"49",1,55,1100,237.074,689,0,"0","0",-5,-2
"49",1,56,1100,237.074,607,0,"1","0",-5,-1
"49",1,57,1100,237.074,1169,0,"0","1",-5,0
"49",1,58,1100,237.074,1419,1,"1","0",-5,1
"49",1,59,1100,237.074,1396,0,"1","0",-5,0
"49",1,60,1100,237.074,1821,0,"0","1",-5,1
"49",1,61,1100,237.074,1165,1,"1","0",-5,2
"49",1,62,1100,237.074,1119,0,"1","1",-5,0
"49",1,63,1100,237.074,699,0,"0","0",-5,0
"49",1,64,1100,237.074,808,0,"0","0",-5,0
"49",1,65,1100,237.074,1058,1,"1","1",-5,2
"49",1,66,1100,237.074,529,0,"0","1",-5,-1
"49",1,67,1100,237.074,741,0,"1","0",-5,0
"49",1,68,1100,237.074,946,1,"0","1",-5,1
"49",1,69,1100,237.074,870,0,"0","1",-5,0
"49",1,70,1100,237.074,1140,1,"1","1",-5,2
"49",1,71,1100,237.074,608,0,"0","0",-5,-2
"49",1,72,1100,237.074,562,0,"0","1",-5,-1
"49",1,73,1100,237.074,877,0,"1","0",-5,0
"49",1,74,1100,237.074,1212,1,"0","1",-5,1
"49",1,75,1100,237.074,1261,0,"0","1",-5,0
"49",1,76,1100,237.074,1148,1,"1","1",-5,2
"49",1,77,1100,237.074,806,0,"0","0",-5,-2
"49",1,80,1100,237.074,896,1,"0","1",-5,1
"49",1,81,1100,237.074,966,0,"0","1",-5,0
"49",1,82,1100,237.074,776,1,"1","0",-5,1
"49",1,83,1100,237.074,1067,0,"1","0",-5,0
"49",1,84,1100,237.074,1194,1,"0","1",-5,1
"49",1,85,1100,237.074,947,1,"0","1",-5,0
"49",1,86,1100,237.074,1479,1,"0","1",-5,1
"49",1,87,1100,237.074,1013,1,"0","1",-5,0
"49",1,88,1100,237.074,1070,1,"0","1",-5,1
"49",1,89,1100,237.074,1060,1,"0","1",-5,0
"49",1,90,1100,237.074,1156,1,"1","1",-5,2
"49",1,91,1100,237.074,1878,0,"0","0",-5,-2
"49",1,92,1100,237.074,779,0,"1","0",-5,-1
"49",1,93,1100,237.074,1174,1,"0","1",-5,0
"49",1,94,1100,237.074,1480,0,"0","0",-5,0
"49",1,95,1100,237.074,1077,1,"1","1",-5,2
"49",1,96,1100,237.074,636,0,"0","0",-5,-2
"49",1,97,1100,237.074,1092,1,"1","1",-5,0
"49",1,98,1100,237.074,1282,0,"0","0",-5,0
"49",1,99,1100,237.074,1264,1,"1","1",-5,2
"49",1,100,1100,237.074,2094,1,"0","1",-5,-1
"49",1,101,1100,237.074,1083,1,"0","1",-5,2
"49",1,102,1100,237.074,905,1,"1","1",-5,0
"49",1,103,1100,237.074,1293,1,"0","0",-5,0
"49",1,104,1100,237.074,1003,1,"1","0",-5,1
"49",1,105,1100,237.074,1316,0,"1","0",-5,0
"49",1,106,1100,237.074,1368,1,"1","1",-5,2
"49",1,107,1100,237.074,1163,0,"0","0",-5,-2
"49",1,108,1100,237.074,573,0,"0","0",-5,-2
"49",1,109,1100,237.074,944,1,"1","1",-5,0
"49",1,110,1100,237.074,1324,1,"1","1",-5,2
"49",1,111,1100,237.074,944,0,"0","0",-5,-2
"49",1,112,1100,237.074,1140,1,"0","1",-5,-1
"49",2,2,200,93.167,1403,1,"1","1",-4,2
"49",2,3,200,93.167,729,0,"0","0",-4,-2
"49",2,4,200,93.167,2786,0,"0","0",-4,-2
"49",2,5,200,93.167,1319,0,"1","1",-4,0
"49",2,6,200,93.167,768,0,"1","1",-4,2
"49",2,7,200,93.167,520,0,"0","0",-4,2
"49",2,8,200,93.167,474,0,"1","0",-4,3
"49",2,22,200,93.167,714,0,"0","1",-4,-3
"49",2,23,200,93.167,723,0,"1","0",-4,-2
"49",2,24,200,93.167,733,0,"1","1",-4,0
"49",2,25,200,93.167,422,0,"0","0",-4,0
"49",2,28,200,93.167,533,0,"1","0",-4,3
"49",2,42,200,93.167,375,0,"1","1",-4,-3
"49",2,43,200,93.167,367,0,"0","0",-4,-3
"49",2,44,200,93.167,503,0,"1","1",-4,-1
"49",2,45,200,93.167,546,0,"0","0",-4,-1
"49",2,46,200,93.167,386,0,"1","0",-4,0
"49",2,47,200,93.167,450,0,"0","1",-4,1
"49",2,48,200,93.167,518,0,"1","0",-4,2
"49",2,49,200,93.167,528,0,"0","1",-4,3
"49",2,63,200,93.167,508,0,"1","1",-4,-3
"49",2,64,200,93.167,439,0,"1","0",-4,-2
"49",2,65,200,93.167,508,0,"0","1",-4,-1
"49",2,66,200,93.167,503,0,"1","0",-4,0
"49",2,67,200,93.167,465,0,"0","1",-4,1
"49",2,68,200,93.167,389,0,"1","0",-4,2
"49",2,69,200,93.167,349,0,"0","1",-4,3
"49",2,86,200,93.167,344,0,"1","0",-4,-1
"49",2,87,200,93.167,473,0,"0","1",-4,0
"49",2,88,200,93.167,477,0,"0","0",-4,0
"49",2,89,200,93.167,369,0,"1","1",-4,2
"49",2,90,200,93.167,513,0,"0","0",-4,2
"49",2,103,200,93.167,411,0,"1","1",-4,-2
"49",3,2,1100,317.341,562,0,"0","0",-3,0
"49",3,3,1100,317.341,1493,0,"1","0",-3,1
"49",3,4,1100,317.341,1067,0,"0","1",-3,2
"49",3,5,1100,317.341,393,0,"1","0",-3,3
"49",3,13,1100,317.341,798,0,"1","1",-3,-2
"49",3,14,1100,317.341,647,0,"0","0",-3,-2
"49",3,15,1100,317.341,551,0,"1","0",-3,-1
"49",3,16,1100,317.341,467,0,"0","1",-3,0
"49",3,17,1100,317.341,738,0,"0","1",-3,1
"49",3,18,1100,317.341,357,0,"1","0",-3,2
"49",3,27,1100,317.341,414,0,"1","0",-3,-3
"49",3,28,1100,317.341,455,0,"0","1",-3,-2
"49",3,29,1100,317.341,615,0,"0","0",-3,-2
"49",3,30,1100,317.341,512,0,"1","1",-3,0
"49",3,31,1100,317.341,421,0,"1","0",-3,1
"49",3,32,1100,317.341,430,0,"0","1",-3,2
"49",3,33,1100,317.341,415,0,"0","0",-3,2
"49",3,39,1100,317.341,468,0,"1","0",-3,-3
"49",3,40,1100,317.341,443,0,"0","1",-3,-2
"49",3,41,1100,317.341,300,0,"0","1",-3,-1
"49",3,42,1100,317.341,362,0,"1","0",-3,0
"49",3,43,1100,317.341,350,0,"1","1",-3,2
"49",3,44,1100,317.341,337,0,"0","0",-3,2
"49",3,45,1100,317.341,414,0,"0","0",-3,2
"49",3,51,1100,317.341,430,0,"1","0",-3,-3
"49",3,52,1100,317.341,557,0,"0","1",-3,-2
"49",3,53,1100,317.341,473,0,"0","0",-3,-2
"49",3,54,1100,317.341,352,0,"1","1",-3,0
"49",3,55,1100,317.341,452,0,"1","1",-3,2
"49",3,56,1100,317.341,428,0,"0","0",-3,2
"49",3,57,1100,317.341,413,0,"0","1",-3,3
"49",3,62,1100,317.341,432,0,"1","1",-3,-2
"49",3,63,1100,317.341,601,0,"1","1",-3,0
"49",3,64,1100,317.341,554,0,"0","0",-3,0
"49",3,65,1100,317.341,310,0,"0","0",-3,0
"49",3,66,1100,317.341,492,0,"1","1",-3,2
"49",3,67,1100,317.341,514,0,"0","1",-3,3
"49",3,69,1100,317.341,469,0,"1","0",-3,-3
"49",3,70,1100,317.341,684,0,"0","1",-3,-2
"49",3,71,1100,317.341,362,0,"1","1",-3,0
"49",3,72,1100,317.341,453,0,"0","0",-3,0
"49",3,73,1100,317.341,389,0,"0","0",-3,0
"49",3,74,1100,317.341,375,0,"1","1",-3,2
"49",3,77,1100,317.341,569,0,"1","0",-3,-3
"49",3,78,1100,317.341,372,0,"0","1",-3,-2
"49",3,79,1100,317.341,479,0,"1","1",-3,0
"49",3,80,1100,317.341,790,0,"0","0",-3,0
"49",3,81,1100,317.341,416,0,"0","0",-3,0
"49",3,82,1100,317.341,401,0,"1","1",-3,2
"49",3,86,1100,317.341,490,0,"1","1",-3,-2
"49",3,87,1100,317.341,344,0,"0","1",-3,-1
"49",3,88,1100,317.341,732,0,"1","0",-3,0
"49",3,89,1100,317.341,424,0,"0","1",-3,1
"49",3,90,1100,317.341,490,0,"1","0",-3,2
"49",3,93,1100,317.341,582,0,"0","1",-3,-3
"49",3,94,1100,317.341,729,0,"1","0",-3,-2
"49",3,95,1100,317.341,813,0,"0","0",-3,-2
"49",3,96,1100,317.341,2157,1,"1","1",-3,0
"49",3,97,1100,317.341,1136,1,"1","0",-3,1
"49",3,98,1100,317.341,627,0,"1","0",-3,0
"49",3,99,1100,317.341,588,0,"0","1",-3,1
"49",3,100,1100,317.341,807,1,"1","0",-3,2
"49",3,101,1100,317.341,432,0,"0","1",-3,-1
"49",3,102,1100,317.341,521,0,"1","0",-3,0
"49",3,103,1100,317.341,541,0,"1","1",-3,2
"49",3,104,1100,317.341,417,0,"0","0",-3,2
"49",3,105,1100,317.341,1658,1,"0","0",-3,2
"49",3,106,1100,317.341,1017,0,"1","1",-3,0
"49",3,107,1100,317.341,377,0,"0","0",-3,0
"49",3,110,1100,317.341,539,0,"0","0",-3,0
"49",3,113,1100,317.341,2594,1,"0","1",-3,1
"49",3,114,1100,317.341,1075,1,"0","1",-3,0
"49",3,115,1100,317.341,1288,1,"1","0",-3,1
"49",3,116,1100,317.341,902,0,"1","0",-3,0
"49",3,117,1100,317.341,1203,0,"0","1",-3,1
"49",3,118,1100,317.341,1164,1,"0","0",-3,1
"49",3,119,1100,317.341,1079,0,"0","0",-3,-1
"49",3,120,1100,317.341,909,1,"1","1",-3,1
"49",3,121,1100,317.341,1498,1,"1","1",-3,1
"49",3,122,1100,317.341,447,0,"0","0",-3,-1
"49",3,123,1100,317.341,399,0,"0","0",-3,-1
"49",3,124,1100,317.341,849,1,"1","1",-3,1
"49",3,125,1100,317.341,536,0,"1","1",-3,1
"49",3,126,1100,317.341,885,1,"0","0",-3,1
"49",3,127,1100,317.341,443,1,"1","1",-3,1
"49",3,128,1100,317.341,523,0,"0","0",-3,-1
"49",3,129,1100,317.341,512,0,"1","0",-3,0
"49",3,130,1100,317.341,1189,1,"0","1",-3,1
"49",3,131,1100,317.341,727,0,"1","1",-3,1
"49",3,132,1100,317.341,723,1,"0","0",-3,1
"49",3,133,1100,317.341,848,0,"1","0",-3,0
"49",3,134,1100,317.341,1352,1,"0","1",-3,1
"49",3,135,1100,317.341,1619,1,"0","1",-3,0
"49",3,136,1100,317.341,1459,1,"0","1",-3,1
"49",3,137,1100,317.341,1081,1,"0","1",-3,0
"49",3,138,1100,317.341,1727,1,"0","1",-3,1
"49",3,139,1100,317.341,1123,1,"0","1",-3,0
"49",3,140,1100,317.341,656,1,"0","1",-3,1
"49",3,141,1100,317.341,1167,0,"0","0",-3,-1
"49",3,142,1100,317.341,954,1,"1","1",-3,1
"49",3,143,1100,317.341,1004,1,"0","1",-3,0
"49",3,144,1100,317.341,1965,1,"0","1",-3,1
"49",3,145,1100,317.341,1119,1,"1","1",-3,1
"49",3,146,1100,317.341,459,0,"0","0",-3,-1
"49",3,147,1100,317.341,1003,0,"1","0",-3,0
"49",3,148,1100,317.341,572,1,"0","1",-3,1
"49",3,149,1100,317.341,655,1,"1","1",-3,1
"49",3,150,1100,317.341,1311,0,"0","0",-3,-1
"49",3,151,1100,317.341,1100,1,"1","0",-3,0
"49",3,152,1100,317.341,657,0,"1","0",-3,1
"49",3,153,1100,317.341,1025,0,"0","0",-3,1
"49",3,154,1100,317.341,1329,1,"1","1",-3,3
"49",3,155,1100,317.341,773,0,"1","1",-3,-1
"49",3,156,1100,317.341,520,0,"0","0",-3,-1
"49",3,157,1100,317.341,500,0,"0","1",-3,0
"49",3,158,1100,317.341,890,1,"1","0",-3,1
"49",3,159,1100,317.341,784,0,"0","1",-3,0
"49",3,160,1100,317.341,738,1,"1","0",-3,1
"49",3,161,1100,317.341,1038,1,"0","1",-3,0
"49",3,162,1100,317.341,750,1,"0","1",-3,1
"49",3,163,1100,317.341,706,1,"1","1",-3,1
"49",3,164,1100,317.341,463,0,"0","0",-3,-1
"49",3,165,1100,317.341,654,1,"1","1",-3,1
"49",3,166,1100,317.341,614,0,"0","0",-3,-1
"49",3,167,1100,317.341,1479,1,"1","1",-3,1
"49",3,168,1100,317.341,454,0,"0","0",-3,-1
"49",3,169,1100,317.341,413,0,"0","0",-3,-1
"49",3,172,1100,317.341,699,1,"0","1",-3,1
"49",4,2,1100,163.295,727,0,"0","1",-2,1
"49",4,3,1100,163.295,507,0,"0","1",-2,2
"49",4,4,1100,163.295,673,0,"1","0",-2,3
"49",4,20,1100,163.295,376,0,"1","1",-2,-2
"49",4,21,1100,163.295,347,0,"0","1",-2,-1
"49",4,22,1100,163.295,407,0,"1","0",-2,0
"49",4,23,1100,163.295,369,0,"1","0",-2,1
"49",4,24,1100,163.295,292,0,"0","1",-2,2
"49",4,25,1100,163.295,379,0,"1","0",-2,3
"49",4,39,1100,163.295,272,0,"0","1",-2,-3
"49",4,40,1100,163.295,287,0,"1","0",-2,-2
"49",4,41,1100,163.295,366,0,"0","1",-2,-1
"49",4,42,1100,163.295,401,0,"1","0",-2,0
"49",4,43,1100,163.295,443,0,"0","0",-2,0
"49",4,44,1100,163.295,331,0,"1","1",-2,2
"49",4,59,1100,163.295,533,0,"1","0",-2,-3
"49",4,60,1100,163.295,529,0,"0","1",-2,-2
"49",4,61,1100,163.295,726,0,"1","1",-2,0
"49",4,62,1100,163.295,371,0,"0","0",-2,0
"49",4,63,1100,163.295,638,0,"0","1",-2,1
"49",4,64,1100,163.295,446,0,"1","0",-2,2
"49",4,77,1100,163.295,386,0,"1","1",-2,-2
"49",4,78,1100,163.295,388,0,"0","0",-2,-2
"49",4,79,1100,163.295,495,0,"0","1",-2,-1
"49",4,80,1100,163.295,701,0,"1","0",-2,0
"49",4,81,1100,163.295,595,0,"0","1",-2,1
"49",4,82,1100,163.295,445,0,"1","0",-2,2
"49",4,93,1100,163.295,454,0,"1","1",-2,-2
"49",4,94,1100,163.295,430,0,"0","0",-2,-2
"49",4,95,1100,163.295,422,0,"0","1",-2,-1
"49",4,96,1100,163.295,391,0,"1","0",-2,0
"49",4,97,1100,163.295,298,0,"0","1",-2,1
"49",4,98,1100,163.295,312,0,"1","0",-2,2
"49",4,99,1100,163.295,350,0,"0","1",-2,3
"49",5,2,1100,135.025,407,0,"0","1",-1,1
"49",5,3,1100,135.025,393,0,"0","1",-1,2
"49",5,4,1100,135.025,300,0,"1","0",-1,3
"49",5,16,1100,135.025,383,0,"1","0",-1,-3
"49",5,17,1100,135.025,379,0,"1","1",-1,-1
"49",5,18,1100,135.025,389,0,"0","0",-1,-1
"49",5,19,1100,135.025,359,0,"1","1",-1,1
"49",5,20,1100,135.025,387,0,"0","0",-1,1
"49",5,21,1100,135.025,438,0,"0","0",-1,1
"49",5,22,1100,135.025,694,0,"1","1",-1,3
"49",5,23,1100,135.025,404,0,"0","0",-1,3
"49",5,33,1100,135.025,581,0,"1","1",-1,-3
"49",5,34,1100,135.025,408,0,"0","0",-1,-3
"49",5,35,1100,135.025,409,0,"1","0",-1,-2
"49",5,36,1100,135.025,371,0,"0","1",-1,-1
"49",5,37,1100,135.025,510,0,"1","0",-1,0
"49",5,38,1100,135.025,292,0,"0","1",-1,1
"49",5,39,1100,135.025,467,0,"0","1",-1,2
"49",5,40,1100,135.025,474,0,"1","0",-1,3
"49",5,52,1100,135.025,357,0,"1","1",-1,-3
"49",5,53,1100,135.025,281,0,"1","1",-1,-1
"49",5,54,1100,135.025,320,0,"0","0",-1,-1
"49",5,55,1100,135.025,429,0,"0","0",-1,-1
"49",5,56,1100,135.025,453,0,"1","1",-1,1
"49",5,57,1100,135.025,317,0,"1","0",-1,2
"49",5,58,1100,135.025,362,0,"0","1",-1,3
"49",5,59,1100,135.025,341,0,"0","0",-1,3
"49",5,68,1100,135.025,363,0,"1","0",-1,-3
"49",5,69,1100,135.025,486,0,"0","1",-1,-2
"49",5,70,1100,135.025,468,0,"1","0",-1,-1
"49",5,71,1100,135.025,555,0,"1","1",-1,1
"49",5,72,1100,135.025,543,0,"0","0",-1,1
"49",5,73,1100,135.025,515,0,"0","1",-1,2
"49",5,74,1100,135.025,336,0,"1","0",-1,3
"49",5,82,1100,135.025,519,0,"1","0",-1,-3
"49",5,83,1100,135.025,268,0,"1","0",-1,-2
"49",5,84,1100,135.025,355,0,"0","1",-1,-1
"49",6,2,200,63.846,337,0,"0","0",0,0
"49",6,3,200,63.846,707,0,"1","1",0,2
"49",6,4,200,63.846,357,0,"0","0",0,2
"49",6,5,200,63.846,462,0,"0","0",0,2
"49",6,21,200,63.846,865,0,"1","0",0,-3
"49",6,22,200,63.846,468,0,"0","1",0,-2
"49",6,23,200,63.846,488,0,"0","0",0,-2
"49",6,24,200,63.846,411,0,"1","1",0,0
"49",6,25,200,63.846,457,0,"1","0",0,1
"49",6,26,200,63.846,630,0,"0","1",0,2
"49",6,27,200,63.846,451,0,"1","0",0,3
"49",6,37,200,63.846,527,0,"1","1",0,0
"49",6,38,200,63.846,361,0,"0","0",0,0
"49",6,39,200,63.846,866,0,"0","1",0,1
"49",6,40,200,63.846,445,0,"1","0",0,2
"49",6,41,200,63.846,418,0,"0","1",0,3
"49",6,49,200,63.846,526,0,"1","1",0,-2
"49",6,50,200,63.846,400,0,"0","0",0,-2
"49",6,51,200,63.846,551,0,"1","0",0,-1
"49",6,52,200,63.846,375,0,"0","1",0,0
"49",6,53,200,63.846,527,0,"1","0",0,1
"49",6,54,200,63.846,809,0,"0","1",0,2
"49",6,55,200,63.846,848,0,"0","1",0,3
"49",6,61,200,63.846,376,0,"1","0",0,-3
"49",6,62,200,63.846,528,0,"0","1",0,-2
"49",6,63,200,63.846,658,0,"0","1",0,-1
"49",6,64,200,63.846,447,0,"1","0",0,0
"49",6,65,200,63.846,435,0,"0","0",0,0
"49",6,66,200,63.846,441,0,"1","1",0,2
"49",6,67,200,63.846,334,0,"1","0",0,3
"49",6,73,200,63.846,453,0,"0","1",0,-3
"49",6,74,200,63.846,330,0,"1","0",0,-2
"49",6,75,200,63.846,484,0,"0","1",0,-1
"49",6,76,200,63.846,439,0,"1","0",0,0
"49",6,77,200,63.846,316,0,"1","0",0,1
"49",6,83,200,63.846,548,0,"1","0",0,-3
"49",6,84,200,63.846,365,0,"0","1",0,-2
"49",7,2,200,61.381,418,0,"1","1",1,2
"49",7,3,200,61.381,536,0,"1","0",1,3
"49",7,15,200,61.381,370,0,"1","1",1,-2
"49",7,16,200,61.381,482,0,"0","0",1,-2
"49",7,17,200,61.381,966,0,"1","1",1,0
"49",7,18,200,61.381,429,0,"0","0",1,0
"49",7,19,200,61.381,339,0,"1","1",1,2
"49",7,20,200,61.381,532,0,"0","0",1,2
"49",7,21,200,61.381,397,0,"0","1",1,3
"49",7,31,200,61.381,480,0,"1","1",1,-2
"49",7,32,200,61.381,468,0,"0","0",1,-2
"49",7,33,200,61.381,376,0,"0","1",1,-1
"49",7,34,200,61.381,512,0,"1","0",1,0
"49",7,35,200,61.381,530,0,"0","1",1,1
"49",7,36,200,61.381,372,0,"1","0",1,2
"49",7,37,200,61.381,372,0,"0","0",1,2
"49",7,47,200,61.381,468,0,"1","1",1,-2
"49",7,48,200,61.381,488,0,"0","0",1,-2
"49",7,49,200,61.381,459,0,"1","0",1,-1
"49",7,50,200,61.381,400,0,"0","1",1,0
"49",7,51,200,61.381,566,0,"1","1",1,2
"49",7,52,200,61.381,398,0,"0","0",1,2
"49",7,66,200,61.381,531,0,"1","1",1,-3
"49",7,67,200,61.381,556,0,"1","0",1,-2
"49",7,68,200,61.381,405,0,"0","1",1,-1
"49",7,69,200,61.381,452,0,"0","1",1,0
"49",7,70,200,61.381,640,0,"1","0",1,1
"49",7,71,200,61.381,558,0,"0","0",1,1
"49",7,72,200,61.381,558,0,"1","1",1,3
"49",7,86,200,61.381,421,0,"0","1",1,-1
"49",7,87,200,61.381,291,0,"0","0",1,-1
"49",8,2,1100,182.99,454,0,"1","0",2,1
"49",8,3,1100,182.99,390,0,"0","1",2,2
"49",8,16,1100,182.99,391,0,"0","1",2,-3
"49",8,17,1100,182.99,1194,0,"1","0",2,-2
"49",8,18,1100,182.99,540,0,"0","0",2,-2
"49",8,19,1100,182.99,408,0,"1","1",2,0
"49",8,20,1100,182.99,450,0,"0","0",2,0
"49",8,21,1100,182.99,490,0,"1","1",2,2
"49",8,22,1100,182.99,536,0,"0","1",2,3
"49",8,32,1100,182.99,369,0,"1","1",2,-2
"49",8,33,1100,182.99,387,0,"0","0",2,-2
"49",8,34,1100,182.99,262,0,"0","1",2,-1
"49",8,35,1100,182.99,365,0,"1","0",2,0
"49",8,36,1100,182.99,376,0,"0","0",2,0
"49",8,37,1100,182.99,548,0,"1","1",2,2
"49",8,48,1100,182.99,248,0,"1","0",2,-3
"49",8,51,1100,182.99,1727,0,"1","1",2,0
"49",8,52,1100,182.99,571,1,"1","0",2,1
"49",8,53,1100,182.99,894,0,"1","0",2,0
"49",8,54,1100,182.99,948,0,"1","1",2,2
"49",8,55,1100,182.99,455,0,"0","0",2,2
"49",8,58,1100,182.99,384,0,"0","1",2,-3
"49",8,59,1100,182.99,546,0,"1","0",2,-2
"49",8,60,1100,182.99,1094,0,"1","0",2,-1
"49",8,61,1100,182.99,1124,1,"0","1",2,0
"49",8,62,1100,182.99,688,1,"0","1",2,1
"49",8,63,1100,182.99,935,1,"0","1",2,0
"49",8,64,1100,182.99,515,0,"0","0",2,0
"49",8,65,1100,182.99,616,1,"1","1",2,2
"49",8,66,1100,182.99,1176,1,"0","1",2,-1
"49",8,67,1100,182.99,1178,1,"0","1",2,2
"49",8,68,1100,182.99,693,1,"1","1",2,0
"49",8,69,1100,182.99,1051,0,"0","0",2,0
"49",8,70,1100,182.99,402,0,"0","0",2,0
"49",8,71,1100,182.99,1428,1,"1","1",2,2
"49",8,72,1100,182.99,908,0,"0","0",2,-2
"49",8,73,1100,182.99,761,1,"1","1",2,0
"49",8,74,1100,182.99,917,1,"1","1",2,2
"49",8,75,1100,182.99,602,0,"0","0",2,-2
"49",8,76,1100,182.99,1027,1,"1","1",2,0
"49",8,77,1100,182.99,324,0,"0","0",2,0
"49",8,78,1100,182.99,1425,1,"1","1",2,2
"49",8,79,1100,182.99,481,0,"0","0",2,-2
"49",8,80,1100,182.99,568,0,"0","0",2,-2
"49",8,81,1100,182.99,634,1,"1","1",2,0
"49",8,82,1100,182.99,698,1,"1","0",2,1
"49",8,83,1100,182.99,551,0,"1","0",2,0
"49",8,84,1100,182.99,467,0,"0","0",2,0
"49",8,85,1100,182.99,466,1,"1","1",2,2
"49",8,86,1100,182.99,729,0,"1","1",2,0
"49",8,87,1100,182.99,381,0,"0","0",2,0
"49",8,88,1100,182.99,648,1,"0","1",2,1
"49",8,89,1100,182.99,1064,1,"0","1",2,0
"49",8,90,1100,182.99,606,0,"0","0",2,0
"49",8,91,1100,182.99,704,1,"1","1",2,2
"49",8,92,1100,182.99,981,1,"0","1",2,-1
"49",8,93,1100,182.99,1303,1,"0","1",2,2
"49",8,94,1100,182.99,532,0,"1","0",2,-1
"49",8,95,1100,182.99,521,1,"0","1",2,0
"49",8,96,1100,182.99,1118,1,"1","1",2,2
"49",8,97,1100,182.99,889,1,"0","0",2,-2
"49",8,100,1100,182.99,587,1,"0","1",2,-3
"49",8,102,1100,182.99,1867,1,"1","1",2,-2
"49",8,103,1100,182.99,513,0,"0","0",2,2
"49",9,2,200,68.845,433,0,"0","1",3,1
"49",9,3,200,68.845,358,0,"0","0",3,1
"49",9,4,200,68.845,479,0,"1","1",3,3
"49",9,12,200,68.845,445,0,"0","1",3,-3
"49",9,13,200,68.845,362,0,"1","0",3,-2
"49",9,14,200,68.845,594,0,"0","1",3,-1
"49",9,17,200,68.845,418,0,"1","0",3,2
"49",9,18,200,68.845,568,0,"0","1",3,3
"49",9,22,200,68.845,512,0,"1","1",3,-3
"49",9,23,200,68.845,578,0,"0","0",3,-3
"49",9,24,200,68.845,554,0,"1","1",3,-1
"49",9,27,200,68.845,537,0,"0","0",3,1
"49",9,28,200,68.845,538,0,"1","1",3,3
"49",9,29,200,68.845,659,0,"0","0",3,3
"49",9,32,200,68.845,388,0,"0","1",3,-3
"49",9,33,200,68.845,635,0,"1","1",3,-1
"49",9,34,200,68.845,400,0,"0","0",3,-1
"49",9,35,200,68.845,415,0,"1","0",3,0
"49",9,36,200,68.845,525,0,"0","1",3,1
"49",9,37,200,68.845,391,0,"0","1",3,2
"49",9,48,200,68.845,346,0,"1","1",3,-3
"49",9,49,200,68.845,363,0,"1","1",3,-1
"49",9,50,200,68.845,443,0,"0","0",3,-1
"49",9,51,200,68.845,496,0,"1","1",3,1
"49",9,52,200,68.845,411,0,"0","0",3,1
"49",9,53,200,68.845,818,0,"1","0",3,2
"49",9,54,200,68.845,463,0,"0","1",3,3
"49",9,60,200,68.845,511,0,"1","1",3,-3
"49",9,61,200,68.845,378,0,"0","1",3,-2
"49",9,62,200,68.845,2026,0,"1","0",3,-1
"49",9,63,200,68.845,374,0,"1","0",3,0
"49",9,64,200,68.845,566,0,"0","1",3,1
"49",9,65,200,68.845,438,0,"1","1",3,3
"49",9,66,200,68.845,740,0,"0","0",3,3
"49",9,78,200,68.845,424,0,"0","1",3,-3
"49",9,79,200,68.845,469,0,"1","1",3,-1
"49",9,80,200,68.845,505,0,"0","0",3,-1
"49",9,81,200,68.845,516,0,"0","1",3,0
"49",9,82,200,68.845,414,0,"1","0",3,1
"49",9,83,200,68.845,716,0,"1","1",3,3
"49",10,2,1100,168.051,409,0,"0","1",4,1
"49",10,3,1100,168.051,330,0,"1","0",4,2
"49",10,4,1100,168.051,767,0,"0","1",4,3
"49",10,20,1100,168.051,380,0,"1","0",4,-1
"49",10,21,1100,168.051,422,0,"0","1",4,0
"49",10,22,1100,168.051,463,0,"0","1",4,1
"49",10,23,1100,168.051,414,0,"1","0",4,2
"49",10,32,1100,168.051,451,0,"0","1",4,-3
"49",10,33,1100,168.051,426,0,"1","0",4,-2
"49",10,34,1100,168.051,403,0,"0","0",4,-2
"49",10,35,1100,168.051,437,0,"1","1",4,0
"49",10,36,1100,168.051,454,0,"0","1",4,1
"49",10,37,1100,168.051,614,0,"1","0",4,2
"49",10,38,1100,168.051,1471,1,"0","0",4,2
"49",10,39,1100,168.051,533,0,"1","1",4,0
"49",10,40,1100,168.051,489,0,"1","0",4,1
"49",10,46,1100,168.051,680,0,"1","0",4,-3
"49",10,47,1100,168.051,374,0,"0","1",4,-2
"49",10,48,1100,168.051,282,0,"0","0",4,-2
"49",10,49,1100,168.051,392,0,"1","1",4,0
"49",10,50,1100,168.051,547,0,"0","0",4,0
"49",10,51,1100,168.051,718,1,"1","1",4,2
"49",10,52,1100,168.051,699,0,"0","0",4,-2
"49",10,53,1100,168.051,289,1,"1","1",4,0
"49",10,54,1100,168.051,431,1,"0","1",4,1
"49",10,55,1100,168.051,960,0,"0","1",4,0
"49",10,56,1100,168.051,619,0,"1","0",4,1
"49",10,57,1100,168.051,388,0,"0","1",4,2
"49",10,58,1100,168.051,359,1,"0","1",4,3
"49",10,59,1100,168.051,298,0,"0","1",4,-2
"49",10,60,1100,168.051,384,0,"1","0",4,-1
"49",10,61,1100,168.051,250,0,"0","1",4,0
"49",10,62,1100,168.051,418,0,"0","1",4,1
"49",10,63,1100,168.051,515,1,"1","0",4,2
"49",10,64,1100,168.051,312,0,"1","1",4,0
"49",10,65,1100,168.051,510,0,"0","0",4,0
"49",10,66,1100,168.051,683,1,"0","1",4,1
"49",10,67,1100,168.051,1145,1,"0","1",4,0
"49",10,68,1100,168.051,581,0,"0","0",4,0
"49",10,69,1100,168.051,360,1,"1","1",4,2
